u,v,dist
7071365135,7071365133,78.6481114971
7071365133,7071365135,78.6481114971
4976870697,4976870696,90.0167886201
4976870696,4976870697,90.0167886201
4979095549,4979094932,31.9836838669
4979094932,4979095549,31.9836838669
4892939047,2319238594,156.529715456
2319238594,4892939047,156.529715456
566666431,4993894131,257.131889159
4993894131,566666431,257.131889159
4993894131,4993918348,495.668592251
4993918348,4993894131,495.668592251
4993918348,566669506,281.833515828
566669506,4993918348,281.833515828
566669506,5498859630,707.90526786
5498859630,566669506,707.90526786
5498859630,4993918539,281.589367081
4993918539,5498859630,281.589367081
4993918539,1359543064,259.7556304
1359543064,4993918539,259.7556304
1359543064,4993918541,131.403346191
4993918541,1359543064,131.403346191
4993918541,4994112177,6.74383952081
4994112177,4993918541,6.74383952081
4994112177,4994112192,83.8242618336
4994112192,4994112177,83.8242618336
4994112192,566669521,261.776590355
566669521,4994112192,261.776590355
566669521,4993918484,65.6826501744
4993918484,566669521,65.6826501744
4993918484,4993918478,287.343596486
4993918478,4993918484,287.343596486
4993918478,4993918550,61.821205832
4993918550,4993918478,61.821205832
4993918550,566669262,111.687225622
566669262,4993918550,111.687225622
4974547834,4974547835,154.80564085
4974547835,4974547834,154.80564085
4979153474,4979152655,16.5983318884
4979152655,4979153474,16.5983318884
4979152655,4979152654,61.6410912785
4979152654,4979152655,61.6410912785
566695780,4976681244,271.421827249
4976681244,566695780,271.421827249
4213422024,4213422026,175.779887801
4213422026,4213422024,175.779887801
4213422026,4213422022,131.859884132
4213422022,4213422026,131.859884132
4213422022,4213422023,101.151078885
4213422023,4213422022,101.151078885
4983817840,4983817823,240.271894952
4983817823,4983817840,240.271894952
4983817823,4983813704,224.949227311
4983813704,4983817823,224.949227311
4890779437,4976545964,105.644579211
4976545964,4890779437,105.644579211
4976595627,4994039705,40.835246083
4994039705,4976595627,40.835246083
4994039705,4994039688,118.083725205
4994039688,4994039705,118.083725205
4994039688,4976595612,56.9727472482
4976595612,4994039688,56.9727472482
7087462600,7087462599,151.987017533
7087462599,7087462600,151.987017533
4969275747,4969275746,103.712957819
4969275746,4969275747,103.712957819
4978941258,4978941442,125.957976115
4978941442,4978941258,125.957976115
4978941442,4978941256,69.9040170189
4978941256,4978941442,69.9040170189
4978941256,4890808016,73.0216108958
4890808016,4978941256,73.0216108958
4972478656,4972478585,387.094273357
4972478585,4972478656,387.094273357
4974870384,4974870386,90.0429218955
4974870386,4974870384,90.0429218955
1299582686,6709307536,20.2078815114
6709307536,1299582686,20.2078815114
4722092923,4722092924,86.8603994871
4722092924,4722092923,86.8603994871
4722092924,4890614389,67.121284287
4890614389,4722092924,67.121284287
4890614389,4890614388,23.0010331446
4890614388,4890614389,23.0010331446
4976865199,4976865202,7.06503271831
4976865202,4976865199,7.06503271831
4979091305,4979080199,62.9360655055
4979080199,4979091305,62.9360655055
4979080199,4979075968,65.1408478891
4979075968,4979080199,65.1408478891
6968196646,6968196647,82.0301438589
6968196647,6968196646,82.0301438589
6723052407,6723052406,100.892018677
6723052406,6723052407,100.892018677
5622971389,4978986597,30.9844590728
4978986597,5622971389,30.9844590728
4978986597,7107804455,52.1680140126
7107804455,4978986597,52.1680140126
4976867172,4976867169,151.131220279
4976867169,4976867172,151.131220279
569295238,569295495,913.102520689
569295495,569295238,913.102520689
4974710965,4974710970,219.590725133
4974710970,4974710965,219.590725133
4976466162,4976509490,195.146948721
4976509490,4976466162,195.146948721
4983825507,4983825302,124.530084192
4983825302,4983825507,124.530084192
6968064819,6968064809,303.811656922
6968064809,6968064819,303.811656922
4976865658,4976865659,55.3246688188
4976865659,4976865658,55.3246688188
4976865659,4976865656,117.690763499
4976865656,4976865659,117.690763499
4976868515,4976868509,150.485189097
4976868509,4976868515,150.485189097
4976868509,4976868510,177.709889751
4976868510,4976868509,177.709889751
566698879,566698875,291.601760618
4976710608,4977282516,131.104013566
4977282516,4976710608,131.104013566
4977282516,4976736676,185.758713942
4976736676,4977282516,185.758713942
4978330495,4978330494,94.2697400612
4978330494,4978330495,94.2697400612
6876908103,6876908102,47.0799336771
6876908102,6876908103,47.0799336771
4979123980,4979068624,156.679553013
4979068624,4979123980,156.679553013
4424514446,4989618184,274.638086409
4989618184,4424514446,274.638086409
4989618184,4989658254,67.6271443919
4989658254,4989618184,67.6271443919
4989658254,4989695042,53.4771942712
4989695042,4989658254,53.4771942712
4989695042,4424514437,267.924201861
4424514437,4989695042,267.924201861
4424514437,4989658432,6.16419388904
4989658432,4424514437,6.16419388904
4989658432,4424514439,169.4677348
4424514439,4989658432,169.4677348
4424514439,4424514448,38.6567510962
4424514448,4424514439,38.6567510962
4424514448,4989616605,79.4979740501
4989616605,4424514448,79.4979740501
4989616605,4989616602,52.6164687285
4989616602,4989616605,52.6164687285
4989616602,4989616598,103.708058269
4989616598,4989616602,103.708058269
4989616598,4424514461,67.4952146827
4424514461,4989616598,67.4952146827
4424514461,4989515198,117.101297172
4989515198,4424514461,117.101297172
4989515198,4989658456,248.367642801
4989658456,4989515198,248.367642801
4989658456,4989658469,23.9504371084
4989658469,4989658456,23.9504371084
4989658469,4424514523,173.654363908
4424514523,4989658469,173.654363908
4991677640,4991677641,18.9376126533
4991677641,4991677640,18.9376126533
4991677641,5002447882,694.68727007
5002447882,4991677641,694.68727007
5002447882,4991679422,382.37290917
4991679422,5002447882,382.37290917
7058830322,7058830320,203.715516022
7058830320,7058830322,203.715516022
4976732304,4976732308,179.711978598
4976732308,4976732304,179.711978598
4978887524,4978884630,50.7538681515
4978884630,4978887524,50.7538681515
4979080172,4979080169,31.4983178129
4979080169,4979080172,31.4983178129
4979080169,4979080171,48.8870305837
4979080171,4979080169,48.8870305837
5049816454,5049816453,16.4518830123
5049816453,5049816454,16.4518830123
4976865004,4976865001,207.33837689
4976865001,4976865004,207.33837689
4972479218,4972479356,254.512284566
4972479356,4972479218,254.512284566
4972479356,4972479335,76.1999116705
4972479335,4972479356,76.1999116705
4972479335,4972479207,47.2260505616
4972479207,4972479335,47.2260505616
4304674891,4976864940,34.7252738328
4976864940,4304674891,34.7252738328
4976864940,4976864943,78.9473154916
4976864943,4976864940,78.9473154916
7053382368,7053382367,33.31255596
7053382367,7053382368,33.31255596
7053382367,7053382359,98.4398453776
7053382359,7053382367,98.4398453776
4972480055,6723042782,90.5133733788
6723042782,4972480055,90.5133733788
6723042782,4892882554,140.069845823
4892882554,6723042782,140.069845823
4976600880,4976600853,229.394117907
4976600853,4976600880,229.394117907
4976600853,4994125269,435.908542262
4994125269,4976600853,435.908542262
4994125269,4994125272,84.863796308
4994125272,4994125269,84.863796308
5498694676,4976867277,146.116532102
4976867277,5498694676,146.116532102
7085611842,7085611832,6.80875670932
7085611832,7085611842,6.80875670932
5445162633,5445162637,17.0601457937
5445162637,5445162633,17.0601457937
4978331012,4978331011,51.3894376429
4978331011,4978331012,51.3894376429
4976868711,4976868703,144.132656809
4976868703,4976868711,144.132656809
4304674922,4976865846,39.1296441551
4976865846,4304674922,39.1296441551
3052481686,4079923084,84.2934900821
4079923084,3052481686,84.2934900821
4079923084,4979119676,64.2886315081
4979119676,4079923084,64.2886315081
4979119676,4979119677,89.9505584804
4979119677,4979119676,89.9505584804
4979119677,4979118562,62.2579820196
4979118562,4979119677,62.2579820196
4979118562,4979113636,10.8789504697
4979113636,4979118562,10.8789504697
4979113636,4079923076,98.4163316743
4079923076,4979113636,98.4163316743
4079923076,3052481699,65.2106679025
3052481699,4079923076,65.2106679025
3052481699,3052481702,100.045571638
3052481702,3052481699,100.045571638
3052481702,4979115900,53.2149864654
4979115900,3052481702,53.2149864654
4979115900,4573839865,61.0390383488
4573839865,4979115900,61.0390383488
4573839865,4979116110,22.9238242653
4979116110,4573839865,22.9238242653
4979116110,4979110794,45.1900444896
4979110794,4979116110,45.1900444896
4979110794,4573839866,23.7908838695
4573839866,4979110794,23.7908838695
4573839866,4979110792,20.8722404143
4979110792,4573839866,20.8722404143
4979110792,4573845911,36.8219082214
4573845911,4979110792,36.8219082214
7113122593,4978331566,6.04162487405
4978331566,7113122593,6.04162487405
4978331566,4978331326,55.7384546031
4978331326,4978331566,55.7384546031
4978331326,4978331298,41.5582890981
4978331298,4978331326,41.5582890981
4978331298,4978331567,92.5243174701
4978331567,4978331298,92.5243174701
4978331567,4978331277,32.8915089281
4978331277,4978331567,32.8915089281
4978331277,4978331251,79.5035090369
4978331251,4978331277,79.5035090369
4978331251,4978331561,6.46551850182
4978331561,4978331251,6.46551850182
4978331561,4978331557,76.7697211517
4978331557,4978331561,76.7697211517
4978331557,4978331559,48.5837736866
4978331559,4978331557,48.5837736866
4978331559,4978331560,36.7174388134
4978331560,4978331559,36.7174388134
4890703972,4890703908,105.518496093
4890703908,4890703972,105.518496093
4890703908,4890703947,316.255598558
4890703947,4890703908,316.255598558
4890703947,4890703945,35.3560541184
4890703945,4890703947,35.3560541184
5592421087,5592421104,415.642776133
5592421104,5592421087,415.642776133
6098942259,6098942260,183.516122095
6098942260,6098942259,183.516122095
4978912318,4978912731,242.442256999
4978912731,4978912318,242.442256999
4978912731,4978912729,49.6976437101
4978912729,4978912731,49.6976437101
4890808184,4978958178,47.0753770076
4978958178,4890808184,47.0753770076
4978958178,4978958193,50.0126915822
4978958193,4978958178,50.0126915822
4892883464,4892883462,230.325063189
4892883462,4892883464,230.325063189
4892883462,4892883459,317.497866604
4892883459,4892883462,317.497866604
4974703761,4974703755,369.716806907
4974703755,4974703761,369.716806907
566697661,4976572470,97.2634843859
4976572470,566697661,97.2634843859
4976572470,4976572468,40.9348198002
4976572468,4976572470,40.9348198002
4976572468,4890614527,35.4004947844
4890614527,4976572468,35.4004947844
4890614527,4890614523,147.702799407
4890614523,4890614527,147.702799407
5789291455,4978927515,43.6131284492
4978927515,5789291455,43.6131284492
7053421711,7053421709,163.142927116
7053421709,7053421711,163.142927116
7087376226,7087376225,9.36187904747
7087376225,7087376226,9.36187904747
5789672855,4978918628,3.91764100124
4978918628,5789672855,3.91764100124
4978918628,4978918626,43.7210465204
4978918626,4978918628,43.7210465204
4978918626,4978917962,126.516822063
4978917962,4978918626,126.516822063
4978918656,4978917993,158.107671318
4978917993,4978918656,158.107671318
1364513081,1364513920,107.77494843
1364513920,1364513081,107.77494843
4976595838,4993975355,151.489473489
4993975355,4976595838,151.489473489
4993975355,4993947331,122.860986966
4993947331,4993975355,122.860986966
4993947331,4976595831,255.579474191
4976595831,4993947331,255.579474191
4976595831,4994016369,183.514102946
4994016369,4976595831,183.514102946
4994016369,4976595825,161.363788778
4976595825,4994016369,161.363788778
4890703737,4890703735,210.765817603
4890703735,4890703737,210.765817603
4989757243,4989757244,125.248044289
4989757244,4989757243,125.248044289
1364513897,1364514038,119.571382757
1364514038,1364513897,119.571382757
4979423753,2328418250,165.451389884
4976768362,4976768371,361.392400146
4976768371,4976768362,361.392400146
4976868485,4976868484,70.6600080143
4976868484,4976868485,70.6600080143
6715360897,6715360896,9.1876750902
6715360896,6715360897,9.1876750902
4213420888,4213423791,105.253747126
4213423791,4213420888,105.253747126
4978977171,4978968454,88.8869780041
4978968454,4978977171,88.8869780041
4978968454,4978977574,48.9237653417
4978977574,4978968454,48.9237653417
4978977574,4978976890,213.326034048
4978976890,4978977574,213.326034048
4977091591,4977091149,85.0428991783
4977091149,4977091591,85.0428991783
4977091149,4977091584,99.2385513013
4977091584,4977091149,99.2385513013
4977091584,4977091537,131.201977997
4977091537,4977091584,131.201977997
4977091537,4977091520,186.439193716
4977091520,4977091537,186.439193716
4977091520,4977091549,75.617501819
4977091549,4977091520,75.617501819
4989695110,4989788766,326.691191604
4989788766,4989695110,326.691191604
4989788766,4989695411,146.740325517
4989695411,4989788766,146.740325517
4989695411,4989755220,83.0363103757
4989755220,4989695411,83.0363103757
4989755220,4989788771,723.997744422
4989788771,4989755220,723.997744422
4989788771,4989716325,131.041507944
4989716325,4989788771,131.041507944
4989716325,4989695331,4.05810849196
4989695331,4989716325,4.05810849196
4989695331,4989695345,820.270041482
4989695345,4989695331,820.270041482
4975025140,4975025180,178.830564913
4975025180,4975025140,178.830564913
4978941236,4978940782,89.201595887
4978940782,4978941236,89.201595887
4978940782,4978941031,58.0788180347
4978941031,4978940782,58.0788180347
4978941031,4978941226,61.6710281825
4978941226,4978941031,61.6710281825
4978941226,4978929512,117.932238809
4978929512,4978941226,117.932238809
4978929512,4978929504,81.7831386602
4978929504,4978929512,81.7831386602
4978929504,4890808013,237.832113754
4890808013,4978929504,237.832113754
4992470456,5451436728,18.0199098419
5451436728,4992470456,18.0199098419
5451436728,4992470457,88.4435465727
4992470457,5451436728,88.4435465727
4975168345,4975191154,39.2331715168
4975191154,4975168345,39.2331715168
4975191154,4975168344,8.09432603482
4975168344,4975191154,8.09432603482
4975168344,4975168357,256.707496232
4975168357,4975168344,256.707496232
4975168357,4975168353,22.2553280963
4975168353,4975168357,22.2553280963
4977206585,4977206595,343.874472037
4977206595,4977206585,343.874472037
4993918603,4993918638,396.179502275
4993918638,4993918603,396.179502275
6880338356,6880338355,139.682779913
6880338355,6880338356,139.682779913
566684525,566684038,210.180674242
566684038,566684525,210.180674242
4983828766,4983828062,356.168424734
4983828062,4983828766,356.168424734
